
#U  J  Del_inter
-0.9100  -6.7558  0.0000
-0.9100  -6.6950  0.0000
-0.9100  -6.6342  0.0000
-0.9100  -6.5734  0.0000
-0.9100  -6.5126  0.0000
-0.9100  -6.4518  0.0000
-0.9100  -6.3910  0.0000
-0.9100  -6.3302  0.0000
-0.9100  -6.2693  0.0000
-0.9100  -6.2085  0.0000
-0.9100  -6.1477  0.0000
-0.9100  -6.0869  0.0000
-0.9100  -6.0261  0.0000
-0.9100  -5.9653  0.0000
-0.9100  -5.9045  0.0000
-0.9100  -5.8437  0.0000
-0.9100  -5.7829  0.0000
-0.9100  -5.7221  0.0000
-0.9100  -5.6613  0.0000
-0.9100  -5.6005  0.0000
-0.9100  -5.5397  0.0000
-0.9100  -5.4789  0.0000
-0.9100  -5.4181  0.0000
-0.9100  -5.3573  0.0000
-0.9100  -5.2965  0.0000
-0.9100  -5.2357  0.0000
-0.9100  -5.1749  0.0000
-0.9100  -5.1141  0.0000
-0.9100  -5.0533  0.0000
-0.9100  -4.9925  0.0000
-0.9100  -4.9317  0.0000
-0.9100  -4.8709  0.0000
-0.9100  -4.8101  0.0000
-0.9100  -4.7492  0.0000
-0.9100  -4.6884  0.0000
-0.9100  -4.6276  0.0000
-0.9100  -4.5668  0.0000
-0.9100  -4.5060  0.0000
-0.9100  -4.4452  0.0000
-0.9100  -4.3844  0.0000
-0.9100  -4.3236  0.0000
-0.9100  -4.2628  0.0000
-0.9100  -4.2020  0.0000
-0.9100  -4.1412  0.0000
-0.9100  -4.0804  0.0000
-0.9100  -4.0196  0.0000
-0.9100  -3.9588  0.0000
-0.9100  -3.8980  0.0000
-0.9100  -3.8372  0.0000
-0.9100  -3.7764  0.0000
-0.9100  -3.7156  0.0000
-0.9100  -3.6548  0.0000
-0.9100  -3.5940  0.0000
-0.9100  -3.5332  0.0000
-0.9100  -3.4724  0.0000
-0.9100  -3.4116  0.0000
-0.9100  -3.3508  0.0000
-0.9100  -3.2899  0.0000
-0.9100  -3.2291  0.0000
-0.9100  -3.1683  0.0000
-0.9100  -3.1075  0.0000
-0.9100  -3.0467  0.0000
-0.9100  -2.9859  0.0000
-0.9100  -2.9251  0.0000
-0.9100  -2.8643  0.0000
-0.9100  -2.8035  0.0000
-0.9100  -2.7427  0.0000
-0.9100  -2.6819  0.0000
-0.9100  -2.6211  0.0000
-0.9100  -2.5603  0.0000
-0.9100  -2.4995  0.0000
-0.9100  -2.4387  0.0000
-0.9100  -2.3779  0.0000
-0.9100  -2.3171  0.0000
-0.9100  -2.2563  0.0000
-0.9100  -2.1955  0.0000
-0.9100  -2.1347  0.0000
-0.9100  -2.0739  0.0000
-0.9100  -2.0131  0.0000
-0.9100  -1.9523  0.0000
-0.9100  -1.8915  0.0000
-0.9100  -1.8307  0.0000
-0.9100  -1.7698  0.0000
-0.9100  -1.7090  0.0000
-0.9100  -1.6482  0.0000
-0.9100  -1.5874  0.0000
-0.9100  -1.5266  0.0000
-0.9100  -1.4658  0.0000
-0.9100  -1.4050  0.0000
-0.9100  -1.3442  0.0000
-0.9100  -1.2834  0.0000
-0.9100  -1.2226  0.0000
-0.9100  -1.1618  0.0000
-0.9100  -1.1010  0.0000
-0.9100  -1.0402  0.0000
-0.9100  -0.9794  0.0000
-0.9100  -0.9186  0.0000
-0.9100  -0.8578  0.0000
-0.9100  -0.7970  0.0000
-0.9100  -0.7362  0.0000
-0.9100  -0.6754  0.0000
-0.9100  -0.6146  0.0000
-0.9100  -0.5538  0.0000
-0.9100  -0.4930  0.0000
-0.9100  -0.4322  0.0000
-0.9100  -0.3714  0.0000
-0.9100  -0.3106  0.0000
-0.9100  -0.2497  0.0000
-0.9100  -0.1889  0.0000
-0.9100  -0.1281  0.0000
-0.9100  -0.0673  0.0000
-0.9100  -0.0065  0.0000
-0.9100  0.0543  0.0000
-0.9100  0.1151  -0.0000
-0.9100  0.1759  0.0000
-0.9100  0.2367  0.0000
-0.9100  0.2975  -0.0000
-0.9100  0.3583  0.0000
-0.9100  0.4191  0.0000
-0.9100  0.4799  0.0000
-0.9100  0.5407  0.0000
-0.9100  0.6015  0.0000
-0.9100  0.6623  -0.0000
-0.9100  0.7231  0.0000
-0.9100  0.7839  0.0000
-0.9100  0.8447  0.0000
-0.9100  0.9055  0.0000
-0.9100  0.9663  0.0000
-0.9100  1.0271  0.0000
-0.9100  1.0879  0.0000
-0.9100  1.1487  0.0000
-0.9100  1.2095  0.0000
-0.9100  1.2704  -0.0000
-0.9100  1.3312  0.0000
-0.9100  1.3920  0.0000
-0.9100  1.4528  0.0000
-0.9100  1.5136  -0.0000
-0.9100  1.5744  0.0000
-0.9100  1.6352  0.0000
-0.9100  1.6960  0.0000
-0.9100  1.7568  0.0000
-0.9100  1.8176  0.0000
-0.9100  1.8784  0.0000
-0.9100  1.9392  0.0000
-0.9100  2.0000  0.0000
-0.8090  -10.1000  0.0000
-0.8090  -10.0392  0.0000
-0.8090  -9.9784  0.0000
-0.8090  -9.9176  0.0000
-0.8090  -9.8568  0.0000
-0.8090  -9.7960  0.0000
-0.8090  -9.7352  0.0000
-0.8090  -9.6744  0.0000
-0.8090  -9.6136  0.0000
-0.8090  -9.5528  0.0000
-0.8090  -9.4920  0.0000
-0.8090  -9.4312  0.0000
-0.8090  -9.3704  0.0000
-0.8090  -9.3095  0.0000
-0.8090  -9.2487  0.0000
-0.8090  -9.1879  0.0000
-0.8090  -9.1271  0.0000
-0.8090  -9.0663  0.0000
-0.8090  -9.0055  0.0000
-0.8090  -8.9447  0.0000
-0.8090  -8.8839  0.0000
-0.8090  -8.8231  0.0000
-0.8090  -8.7623  0.0000
-0.8090  -8.7015  0.0000
-0.8090  -8.6407  0.0000
-0.8090  -8.5799  0.0000
-0.8090  -8.5191  0.0000
-0.8090  -8.4583  0.0000
-0.8090  -8.3975  0.0000
-0.8090  -8.3367  0.0000
-0.8090  -8.2759  0.0000
-0.8090  -8.2151  0.0000
-0.8090  -8.1543  0.0000
-0.8090  -8.0935  0.0000
-0.8090  -8.0327  0.0000
-0.8090  -7.9719  0.0000
-0.8090  -7.9111  0.0000
-0.8090  -7.8503  0.0000
-0.8090  -7.7894  0.0000
-0.8090  -7.7286  0.0000
-0.8090  -7.6678  0.0000
-0.8090  -7.6070  0.0000
-0.8090  -7.5462  0.0000
-0.8090  -7.4854  0.0000
-0.8090  -7.4246  0.0000
-0.8090  -7.3638  0.0000
-0.8090  -7.3030  0.0000
-0.8090  -7.2422  0.0000
-0.8090  -7.1814  0.0000
-0.8090  -7.1206  0.0000
-0.8090  -7.0598  0.0000
-0.8090  -6.9990  0.0000
-0.8090  -6.9382  0.0000
-0.8090  -6.8774  0.0000
-0.8090  -6.8166  0.0000
-0.8090  -6.7558  0.0000
-0.8090  -6.6950  0.0000
-0.8090  -6.6342  0.0000
-0.8090  -6.5734  0.0000
-0.8090  -6.5126  0.0000
-0.8090  -6.4518  0.0000
-0.8090  -6.3910  0.0000
-0.8090  -6.3302  0.0000
-0.8090  -6.2693  0.0000
-0.8090  -6.2085  0.0000
-0.8090  -6.1477  0.0000
-0.8090  -6.0869  0.0000
-0.8090  -6.0261  0.0000
-0.8090  -5.9653  0.0000
-0.8090  -5.9045  0.0000
-0.8090  -5.8437  0.0000
-0.8090  -5.7829  0.0000
-0.8090  -5.7221  0.0000
-0.8090  -5.6613  0.0000
-0.8090  -5.6005  0.0000
-0.8090  -5.5397  0.0000
-0.8090  -5.4789  0.0000
-0.8090  -5.4181  0.0000
-0.8090  -5.3573  0.0000
-0.8090  -5.2965  0.0000
-0.8090  -5.2357  0.0000
-0.8090  -5.1749  0.0000
-0.8090  -5.1141  0.0000
-0.8090  -5.0533  0.0000
-0.8090  -4.9925  0.0000
-0.8090  -4.9317  0.0000
-0.8090  -4.8709  0.0000
-0.8090  -4.8101  0.0000
-0.8090  -4.7492  0.0000
-0.8090  -4.6884  0.0000
-0.8090  -4.6276  0.0000
-0.8090  -4.5668  0.0000
-0.8090  -4.5060  0.0000
-0.8090  -4.4452  0.0000
-0.8090  -4.3844  0.0000
-0.8090  -4.3236  0.0000
-0.8090  -4.2628  0.0000
-0.8090  -4.2020  0.0000
-0.8090  -4.1412  0.0000
-0.8090  -4.0804  0.0000
-0.8090  -4.0196  0.0000
-0.8090  -3.9588  0.0000
-0.8090  -3.8980  0.0000
-0.8090  -3.8372  0.0000
-0.8090  -3.7764  0.0000
-0.8090  -3.7156  0.0000
-0.8090  -3.6548  0.0000
-0.8090  -3.5940  0.0000
-0.8090  -3.5332  0.0000
-0.8090  -3.4724  0.0000
-0.8090  -3.4116  0.0000
-0.8090  -3.3508  0.0000
-0.8090  -3.2899  0.0000
-0.8090  -3.2291  0.0000
-0.8090  -3.1683  0.0000
-0.8090  -3.1075  0.0000
-0.8090  -3.0467  0.0000
-0.8090  -2.9859  0.0000
-0.8090  -2.9251  0.0000
-0.8090  -2.8643  0.0000
-0.8090  -2.8035  0.0000
-0.8090  -2.7427  0.0000
-0.8090  -2.6819  0.0000
-0.8090  -2.6211  0.0000
-0.8090  -2.5603  0.0000
-0.8090  -2.4995  0.0000
-0.8090  -2.4387  0.0000
-0.8090  -2.3779  0.0000
-0.8090  -2.3171  0.0000
-0.8090  -2.2563  0.0000
-0.8090  -2.1955  0.0000
-0.8090  -2.1347  0.0000
-0.8090  -2.0739  0.0000
-0.8090  -2.0131  0.0000
-0.8090  -1.9523  0.0000
-0.8090  -1.8915  0.0000
-0.8090  -1.8307  0.0000
-0.8090  -1.7698  0.0000
-0.8090  -1.7090  0.0000
-0.8090  -1.6482  0.0000
-0.8090  -1.5874  0.0000
-0.8090  -1.5266  0.0000
-0.8090  -1.4658  0.0000
-0.8090  -1.4050  0.0000
-0.8090  -1.3442  0.0000
-0.8090  -1.2834  0.0000
-0.8090  -1.2226  0.0000
-0.8090  -1.1618  0.0000
-0.8090  -1.1010  0.0000
-0.8090  -1.0402  0.0000
-0.8090  -0.9794  0.0000
-0.8090  -0.9186  0.0000
-0.8090  -0.8578  0.0000
-0.8090  -0.7970  0.0000
-0.8090  -0.7362  0.0000
-0.8090  -0.6754  0.0000
-0.8090  -0.6146  0.0000
-0.8090  -0.5538  0.0000
-0.8090  -0.4930  0.0000
-0.8090  -0.4322  0.0000
-0.8090  -0.3714  0.0000
-0.8090  -0.3106  0.0000
-0.8090  -0.2497  0.0000
-0.8090  -0.1889  0.0000
-0.8090  -0.1281  0.0000
-0.8090  -0.0673  0.0000
-0.8090  -0.0065  0.0000
-0.8090  0.0543  0.0000
-0.8090  0.1151  0.0000
-0.8090  0.1759  0.0000
-0.8090  0.2367  -0.0000
-0.8090  0.2975  -0.0000
-0.8090  0.3583  0.0000
-0.8090  0.4191  0.0000
-0.8090  0.4799  0.0000
-0.8090  0.5407  -0.0000
-0.8090  0.6015  0.0000
-0.8090  0.6623  0.0000
-0.8090  0.7231  0.0000
-0.8090  0.7839  0.0000
-0.8090  0.8447  0.0000
-0.8090  0.9055  -0.0000
-0.8090  0.9663  0.0000
-0.8090  1.0271  0.0000
-0.8090  1.0879  -0.0000
-0.8090  1.1487  -0.0000
-0.8090  1.2095  0.0000
-0.8090  1.2704  0.0000
-0.8090  1.3312  0.0000
-0.8090  1.3920  0.0000
-0.8090  1.4528  0.0000
-0.8090  1.5136  0.0000
-0.8090  1.5744  0.0000
-0.8090  1.6352  0.0000
-0.8090  1.6960  -0.0000
-0.8090  1.7568  -0.0000
-0.8090  1.8176  0.0000
-0.8090  1.8784  0.0000
-0.8090  1.9392  0.0000
-0.8090  2.0000  0.0000
-0.7080  -10.1000  0.0000
-0.7080  -10.0392  0.0000
-0.7080  -9.9784  0.0000
-0.7080  -9.9176  0.0000
-0.7080  -9.8568  0.0000
-0.7080  -9.7960  0.0000
-0.7080  -9.7352  0.0000
-0.7080  -9.6744  0.0000
-0.7080  -9.6136  0.0000
-0.7080  -9.5528  0.0000
-0.7080  -9.4920  0.0000
-0.7080  -9.4312  0.0000
-0.7080  -9.3704  0.0000
-0.7080  -9.3095  0.0000
-0.7080  -9.2487  0.0000
-0.7080  -9.1879  0.0000
-0.7080  -9.1271  0.0000
-0.7080  -9.0663  0.0000
-0.7080  -9.0055  0.0000
-0.7080  -8.9447  0.0000
-0.7080  -8.8839  0.0000
-0.7080  -8.8231  0.0000
-0.7080  -8.7623  0.0000
-0.7080  -8.7015  0.0000
-0.7080  -8.6407  0.0000
-0.7080  -8.5799  0.0000
-0.7080  -8.5191  0.0000
-0.7080  -8.4583  0.0000
-0.7080  -8.3975  0.0000
-0.7080  -8.3367  0.0000
-0.7080  -8.2759  0.0000
-0.7080  -8.2151  0.0000
-0.7080  -8.1543  0.0000
-0.7080  -8.0935  0.0000
-0.7080  -8.0327  0.0000
-0.7080  -7.9719  0.0000
-0.7080  -7.9111  0.0000
-0.7080  -7.8503  0.0000
-0.7080  -7.7894  0.0000
-0.7080  -7.7286  0.0000
-0.7080  -7.6678  0.0000
-0.7080  -7.6070  0.0000
-0.7080  -7.5462  0.0000
-0.7080  -7.4854  0.0000
-0.7080  -7.4246  0.0000
-0.7080  -7.3638  0.0000
-0.7080  -7.3030  0.0000
-0.7080  -7.2422  0.0000
-0.7080  -7.1814  0.0000
-0.7080  -7.1206  0.0000
-0.7080  -7.0598  0.0000
-0.7080  -6.9990  0.0000
-0.7080  -6.9382  0.0000
-0.7080  -6.8774  0.0000
-0.7080  -6.8166  0.0000
-0.7080  -6.7558  0.0000
-0.7080  -6.6950  0.0000
-0.7080  -6.6342  0.0000
-0.7080  -6.5734  0.0000
-0.7080  -6.5126  0.0000
-0.7080  -6.4518  0.0000
-0.7080  -6.3910  0.0000
-0.7080  -6.3302  0.0000
-0.7080  -6.2693  0.0000
-0.7080  -6.2085  0.0000
-0.7080  -6.1477  0.0000
-0.7080  -6.0869  0.0000
-0.7080  -6.0261  0.0000
-0.7080  -5.9653  0.0000
-0.7080  -5.9045  0.0000
-0.7080  -5.8437  0.0000
-0.7080  -5.7829  0.0000
-0.7080  -5.7221  0.0000
-0.7080  -5.6613  0.0000
-0.7080  -5.6005  0.0000
-0.7080  -5.5397  0.0000
-0.7080  -5.4789  0.0000
-0.7080  -5.4181  0.0000
-0.7080  -5.3573  0.0000
-0.7080  -5.2965  0.0000
-0.7080  -5.2357  0.0000
-0.7080  -5.1749  0.0000
-0.7080  -5.1141  0.0000
-0.7080  -5.0533  0.0000
-0.7080  -4.9925  0.0000
-0.7080  -4.9317  0.0000
-0.7080  -4.8709  0.0000
-0.7080  -4.8101  0.0000
-0.7080  -4.7492  0.0000
-0.7080  -4.6884  0.0000
-0.7080  -4.6276  0.0000
-0.7080  -4.5668  0.0000
-0.7080  -4.5060  0.0000
-0.7080  -4.4452  0.0000
-0.7080  -4.3844  0.0000
-0.7080  -4.3236  0.0000
-0.7080  -4.2628  0.0000
-0.7080  -4.2020  0.0000
-0.7080  -4.1412  0.0000
-0.7080  -4.0804  0.0000
-0.7080  -4.0196  0.0000
-0.7080  -3.9588  0.0000
-0.7080  -3.8980  0.0000
-0.7080  -3.8372  0.0000
-0.7080  -3.7764  0.0000
-0.7080  -3.7156  0.0000
-0.7080  -3.6548  0.0000
-0.7080  -3.5940  0.0000
-0.7080  -3.5332  0.0000
-0.7080  -3.4724  0.0000
-0.7080  -3.4116  0.0000
-0.7080  -3.3508  0.0000
-0.7080  -3.2899  0.0000
-0.7080  -3.2291  0.0000
-0.7080  -3.1683  0.0000
-0.7080  -3.1075  0.0000
-0.7080  -3.0467  0.0000
-0.7080  -2.9859  0.0000
-0.7080  -2.9251  0.0000
-0.7080  -2.8643  0.0000
-0.7080  -2.8035  0.0000
-0.7080  -2.7427  0.0000
-0.7080  -2.6819  0.0000
-0.7080  -2.6211  0.0000
-0.7080  -2.5603  0.0000
-0.7080  -2.4995  0.0000
-0.7080  -2.4387  0.0000
-0.7080  -2.3779  0.0000
-0.7080  -2.3171  0.0000
-0.7080  -2.2563  0.0000
-0.7080  -2.1955  0.0000
-0.7080  -2.1347  0.0000
-0.7080  -2.0739  0.0000
-0.7080  -2.0131  0.0000
-0.7080  -1.9523  0.0000
-0.7080  -1.8915  0.0000
-0.7080  -1.8307  0.0000
-0.7080  -1.7698  0.0000
-0.7080  -1.7090  0.0000
-0.7080  -1.6482  0.0000
-0.7080  -1.5874  0.0000
-0.7080  -1.5266  0.0000
-0.7080  -1.4658  0.0000
-0.7080  -1.4050  0.0000
-0.7080  -1.3442  0.0000
-0.7080  -1.2834  0.0000
-0.7080  -1.2226  0.0000
-0.7080  -1.1618  0.0000
-0.7080  -1.1010  0.0000
-0.7080  -1.0402  0.0000
-0.7080  -0.9794  0.0000
-0.7080  -0.9186  0.0000
-0.7080  -0.8578  0.0000
-0.7080  -0.7970  0.0000
-0.7080  -0.7362  0.0000
-0.7080  -0.6754  0.0000
-0.7080  -0.6146  0.0000
-0.7080  -0.5538  0.0000
-0.7080  -0.4930  0.0000
-0.7080  -0.4322  0.0000
-0.7080  -0.3714  0.0000
-0.7080  -0.3106  0.0000
-0.7080  -0.2497  0.0000
-0.7080  -0.1889  0.0000
-0.7080  -0.1281  0.0000
-0.7080  -0.0673  0.0000
-0.7080  -0.0065  -0.0000
-0.7080  0.0543  0.0000
-0.7080  0.1151  0.0000
-0.7080  0.1759  0.0000
-0.7080  0.2367  0.0000
-0.7080  0.2975  0.0000
-0.7080  0.3583  0.0000
-0.7080  0.4191  -0.0000
-0.7080  0.4799  0.0000
-0.7080  0.5407  -0.0000
-0.7080  0.6015  0.0000
-0.7080  0.6623  -0.0000
-0.7080  0.7231  0.0000
-0.7080  0.7839  -0.0000
-0.7080  0.8447  -0.0000
-0.7080  0.9055  0.0000
-0.7080  0.9663  0.0000
-0.7080  1.0271  0.0000
-0.7080  1.0879  0.0000
-0.7080  1.1487  -0.0000
-0.7080  1.2095  0.0000
-0.7080  1.2704  0.0000
-0.7080  1.3312  -0.0000
-0.7080  1.3920  0.0000
-0.7080  1.4528  0.0000
-0.7080  1.5136  -0.0000
-0.7080  1.5744  0.0000
-0.7080  1.6352  0.0000
-0.7080  1.6960  0.0000
-0.7080  1.7568  -0.0000
-0.7080  1.8176  0.0000
-0.7080  1.8784  -0.0000
-0.7080  1.9392  0.0000
-0.7080  2.0000  0.0000
-0.6070  -10.1000  0.0000
-0.6070  -10.0392  0.0000
-0.6070  -9.9784  0.0000
-0.6070  -9.9176  0.0000
-0.6070  -9.8568  0.0000
-0.6070  -9.7960  0.0000
-0.6070  -9.7352  0.0000
-0.6070  -9.6744  0.0000
-0.6070  -9.6136  0.0000
-0.6070  -9.5528  0.0000
-0.6070  -9.4920  0.0000
-0.6070  -9.4312  0.0000
-0.6070  -9.3704  0.0000
-0.6070  -9.3095  0.0000
-0.6070  -9.2487  0.0000
-0.6070  -9.1879  0.0000
-0.6070  -9.1271  0.0000
-0.6070  -9.0663  0.0000
-0.6070  -9.0055  0.0000
-0.6070  -8.9447  0.0000
-0.6070  -8.8839  0.0000
-0.6070  -8.8231  0.0000
-0.6070  -8.7623  0.0000
-0.6070  -8.7015  0.0000
-0.6070  -8.6407  0.0000
-0.6070  -8.5799  0.0000
-0.6070  -8.5191  0.0000
-0.6070  -8.4583  0.0000
-0.6070  -8.3975  0.0000
-0.6070  -8.3367  0.0000
-0.6070  -8.2759  0.0000
-0.6070  -8.2151  0.0000
-0.6070  -8.1543  0.0000
-0.6070  -8.0935  0.0000
-0.6070  -8.0327  0.0000
-0.6070  -7.9719  0.0000
-0.6070  -7.9111  0.0000
-0.6070  -7.8503  0.0000
-0.6070  -7.7894  0.0000
-0.6070  -7.7286  0.0000
-0.6070  -7.6678  0.0000
-0.6070  -7.6070  0.0000
-0.6070  -7.5462  0.0000
-0.6070  -7.4854  0.0000
-0.6070  -7.4246  0.0000
-0.6070  -7.3638  0.0000
-0.6070  -7.3030  0.0000
-0.6070  -7.2422  0.0000
-0.6070  -7.1814  0.0000
-0.6070  -7.1206  0.0000
-0.6070  -7.0598  0.0000
-0.6070  -6.9990  0.0000
-0.6070  -6.9382  0.0000
-0.6070  -6.8774  0.0000
-0.6070  -6.8166  0.0000
-0.6070  -6.7558  0.0000
-0.6070  -6.6950  0.0000
-0.6070  -6.6342  0.0000
-0.6070  -6.5734  0.0000
-0.6070  -6.5126  0.0000
-0.6070  -6.4518  0.0000
-0.6070  -6.3910  0.0000
-0.6070  -6.3302  0.0000
-0.6070  -6.2693  0.0000
-0.6070  -6.2085  0.0000
-0.6070  -6.1477  0.0000
-0.6070  -6.0869  0.0000
-0.6070  -6.0261  0.0000
-0.6070  -5.9653  0.0000
-0.6070  -5.9045  0.0000
-0.6070  -5.8437  0.0000
-0.6070  -5.7829  0.0000
-0.6070  -5.7221  0.0000
-0.6070  -5.6613  0.0000
-0.6070  -5.6005  0.0000
-0.6070  -5.5397  0.0000
-0.6070  -5.4789  0.0000
-0.6070  -5.4181  0.0000
-0.6070  -5.3573  0.0000
-0.6070  -5.2965  0.0000
-0.6070  -5.2357  0.0000
-0.6070  -5.1749  0.0000
-0.6070  -5.1141  0.0000
-0.6070  -5.0533  0.0000
-0.6070  -4.9925  0.0000
-0.6070  -4.9317  0.0000
-0.6070  -4.8709  0.0000
-0.6070  -4.8101  0.0000
-0.6070  -4.7492  0.0000
-0.6070  -4.6884  0.0000
-0.6070  -4.6276  0.0000
-0.6070  -4.5668  0.0000
-0.6070  -4.5060  0.0000
-0.6070  -4.4452  0.0000
-0.6070  -4.3844  0.0000
-0.6070  -4.3236  0.0000
-0.6070  -4.2628  0.0000
-0.6070  -4.2020  0.0000
-0.6070  -4.1412  0.0000
-0.6070  -4.0804  0.0000
-0.6070  -4.0196  0.0000
-0.6070  -3.9588  0.0000
-0.6070  -3.8980  0.0000
-0.6070  -3.8372  0.0000
-0.6070  -3.7764  0.0000
-0.6070  -3.7156  0.0000
-0.6070  -3.6548  0.0000
-0.6070  -3.5940  0.0000
-0.6070  -3.5332  0.0000
-0.6070  -3.4724  0.0000
-0.6070  -3.4116  0.0000
-0.6070  -3.3508  0.0000
-0.6070  -3.2899  0.0000
-0.6070  -3.2291  0.0000
-0.6070  -3.1683  0.0000
-0.6070  -3.1075  0.0000
-0.6070  -3.0467  0.0000
-0.6070  -2.9859  0.0000
-0.6070  -2.9251  0.0000
-0.6070  -2.8643  0.0000
-0.6070  -2.8035  0.0000
-0.6070  -2.7427  0.0000
-0.6070  -2.6819  0.0000
-0.6070  -2.6211  0.0000
-0.6070  -2.5603  0.0000
-0.6070  -2.4995  0.0000
-0.6070  -2.4387  0.0000
-0.6070  -2.3779  0.0000
-0.6070  -2.3171  0.0000
-0.6070  -2.2563  0.0000
-0.6070  -2.1955  0.0000
-0.6070  -2.1347  0.0000
-0.6070  -2.0739  0.0000
-0.6070  -2.0131  0.0000
-0.6070  -1.9523  0.0000
-0.6070  -1.8915  0.0000
-0.6070  -1.8307  0.0000
-0.6070  -1.7698  0.0000
-0.6070  -1.7090  0.0000
-0.6070  -1.6482  0.0000
-0.6070  -1.5874  0.0000
-0.6070  -1.5266  0.0000
-0.6070  -1.4658  0.0000
-0.6070  -1.4050  0.0000
-0.6070  -1.3442  0.0000
-0.6070  -1.2834  0.0000
-0.6070  -1.2226  0.0000
-0.6070  -1.1618  0.0000
-0.6070  -1.1010  0.0000
-0.6070  -1.0402  0.0000
-0.6070  -0.9794  0.0000
-0.6070  -0.9186  0.0000
-0.6070  -0.8578  0.0000
-0.6070  -0.7970  0.0000
-0.6070  -0.7362  0.0000
-0.6070  -0.6754  0.0000
-0.6070  -0.6146  0.0000
-0.6070  -0.5538  0.0000
-0.6070  -0.4930  0.0000
-0.6070  -0.4322  0.0000
-0.6070  -0.3714  0.0000
-0.6070  -0.3106  0.0000
-0.6070  -0.2497  0.0000
-0.6070  -0.1889  0.0000
-0.6070  -0.1281  0.0000
-0.6070  -0.0673  0.0000
-0.6070  -0.0065  -0.0000
-0.6070  0.0543  0.0000
-0.6070  0.1151  -0.0000
-0.6070  0.1759  -0.0000
-0.6070  0.2367  0.0000
-0.6070  0.2975  0.0000
-0.6070  0.3583  0.0000
-0.6070  0.4191  0.0000
-0.6070  0.4799  0.0000
-0.6070  0.5407  0.0000
-0.6070  0.6015  -0.0000
-0.6070  0.6623  0.0000
-0.6070  0.7231  0.0000
-0.6070  0.7839  0.0000
-0.6070  0.8447  0.0000
-0.6070  0.9055  0.0000
-0.6070  0.9663  0.0000
-0.6070  1.0271  -0.0000
-0.6070  1.0879  0.0000
-0.6070  1.1487  0.0000
-0.6070  1.2095  0.0000
-0.6070  1.2704  0.0000
-0.6070  1.3312  0.0000
-0.6070  1.3920  0.0000
-0.6070  1.4528  0.0000
-0.6070  1.5136  0.0000
-0.6070  1.5744  0.0000
-0.6070  1.6352  0.0000
-0.6070  1.6960  0.0000
-0.6070  1.7568  -0.0000
-0.6070  1.8176  0.0000
-0.6070  1.8784  -0.0000
-0.6070  1.9392  0.0000
-0.6070  2.0000  0.0000
-0.5060  -10.1000  0.0000
-0.5060  -10.0392  0.0000
-0.5060  -9.9784  0.0000
-0.5060  -9.9176  0.0000
-0.5060  -9.8568  0.0000
-0.5060  -9.7960  0.0000
-0.5060  -9.7352  0.0000
-0.5060  -9.6744  0.0000
-0.5060  -9.6136  0.0000
-0.5060  -9.5528  0.0000
-0.5060  -9.4920  0.0000
-0.5060  -9.4312  0.0000
-0.5060  -9.3704  0.0000
-0.5060  -9.3095  0.0000
-0.5060  -9.2487  0.0000
-0.5060  -9.1879  0.0000
-0.5060  -9.1271  0.0000
-0.5060  -9.0663  0.0000
-0.5060  -9.0055  0.0000
-0.5060  -8.9447  0.0000
-0.5060  -8.8839  0.0000
-0.5060  -8.8231  0.0000
-0.5060  -8.7623  0.0000
-0.5060  -8.7015  0.0000
-0.5060  -8.6407  0.0000
-0.5060  -8.5799  0.0000
-0.5060  -8.5191  0.0000
-0.5060  -8.4583  0.0000
-0.5060  -8.3975  0.0000
-0.5060  -8.3367  0.0000
-0.5060  -8.2759  0.0000
-0.5060  -8.2151  0.0000
-0.5060  -8.1543  0.0000
-0.5060  -8.0935  0.0000
-0.5060  -8.0327  0.0000
-0.5060  -7.9719  0.0000
-0.5060  -7.9111  0.0000
-0.5060  -7.8503  0.0000
-0.5060  -7.7894  0.0000
-0.5060  -7.7286  0.0000
-0.5060  -7.6678  0.0000
-0.5060  -7.6070  0.0000
-0.5060  -7.5462  0.0000
-0.5060  -7.4854  0.0000
-0.5060  -7.4246  0.0000
-0.5060  -7.3638  0.0000
-0.5060  -7.3030  0.0000
-0.5060  -7.2422  0.0000
-0.5060  -7.1814  0.0000
-0.5060  -7.1206  0.0000
-0.5060  -7.0598  0.0000
-0.5060  -6.9990  0.0000
-0.5060  -6.9382  0.0000
-0.5060  -6.8774  0.0000
-0.5060  -6.8166  0.0000
-0.5060  -6.7558  0.0000
-0.5060  -6.6950  0.0000
-0.5060  -6.6342  0.0000
-0.5060  -6.5734  0.0000
-0.5060  -6.5126  0.0000
-0.5060  -6.4518  0.0000
-0.5060  -6.3910  0.0000
-0.5060  -6.3302  0.0000
-0.5060  -6.2693  0.0000
-0.5060  -6.2085  0.0000
-0.5060  -6.1477  0.0000
-0.5060  -6.0869  0.0000
-0.5060  -6.0261  0.0000
-0.5060  -5.9653  0.0000
-0.5060  -5.9045  0.0000
-0.5060  -5.8437  0.0000
-0.5060  -5.7829  0.0000
-0.5060  -5.7221  0.0000
-0.5060  -5.6613  0.0000
-0.5060  -5.6005  0.0000
-0.5060  -5.5397  0.0000
-0.5060  -5.4789  0.0000
-0.5060  -5.4181  0.0000
-0.5060  -5.3573  0.0000
-0.5060  -5.2965  0.0000
-0.5060  -5.2357  0.0000
-0.5060  -5.1749  0.0000
-0.5060  -5.1141  0.0000
