
#(3U-5J)/2  Del
-35.1852  1.9968  -35.2988
-35.1201  1.9968  -35.2339
-35.0551  1.9968  -35.1690
-34.9900  1.9967  -35.1042
-34.9249  1.9967  -35.0393
-34.8599  1.9967  -34.9745
-34.7948  1.9967  -34.9096
-34.7297  1.9967  -34.8448
-34.6647  1.9967  -34.7799
-34.5996  1.9967  -34.7151
-34.5345  1.9967  -34.6502
-34.4695  1.9966  -34.5854
-34.4044  1.9966  -34.5205
-34.3393  1.9966  -34.4557
-34.2743  1.9966  -34.3909
-34.2092  1.9966  -34.3260
-34.1441  1.9966  -34.2612
-34.0791  1.9966  -34.1963
-34.0140  1.9966  -34.1315
-33.9489  1.9965  -34.0666
-33.8839  1.9965  -34.0018
-33.8188  1.9965  -33.9370
-33.7538  1.9965  -33.8721
-33.6887  1.9965  -33.8073
-33.6236  1.9965  -33.7425
-33.5586  1.9965  -33.6776
-33.4935  1.9964  -33.6128
-33.4284  1.9964  -33.5480
-33.3634  1.9964  -33.4831
-33.2983  1.9964  -33.4183
-33.2332  1.9964  -33.3535
-33.1682  1.9964  -33.2886
-33.1031  1.9964  -33.2238
-33.0380  1.9963  -33.1590
-32.9730  1.9963  -33.0941
-32.9079  1.9963  -33.0293
-32.8428  1.9963  -32.9645
-32.7778  1.9963  -32.8997
-32.7127  1.9963  -32.8348
-32.6476  1.9963  -32.7700
-32.5826  1.9962  -32.7052
-32.5175  1.9962  -32.6404
-32.4525  1.9962  -32.5756
-32.3874  1.9962  -32.5107
-32.3223  1.9962  -32.4459
-32.2573  1.9962  -32.3811
-32.1922  1.9962  -32.3163
-32.1271  1.9961  -32.2515
-32.0621  1.9961  -32.1867
-31.9970  1.9961  -32.1219
-31.9319  1.9961  -32.0570
-31.8669  1.9961  -31.9922
-31.8018  1.9961  -31.9274
-31.7367  1.9960  -31.8626
-31.6717  1.9960  -31.7978
-31.6066  1.9960  -31.7330
-31.5415  1.9960  -31.6682
-31.4765  1.9960  -31.6034
-31.4114  1.9960  -31.5386
-31.3463  1.9959  -31.4738
-31.2813  1.9959  -31.4090
-31.2162  1.9959  -31.3442
-31.1512  1.9959  -31.2794
-31.0861  1.9959  -31.2146
-31.0210  1.9959  -31.1498
-30.9560  1.9958  -31.0850
-30.8909  1.9958  -31.0202
-30.8258  1.9958  -30.9554
-30.7608  1.9958  -30.8906
-30.6957  1.9958  -30.8258
-30.6306  1.9957  -30.7610
-30.5656  1.9957  -30.6963
-30.5005  1.9957  -30.6315
-30.4354  1.9957  -30.5667
-30.3704  1.9957  -30.5019
-30.3053  1.9957  -30.4371
-30.2402  1.9956  -30.3723
-30.1752  1.9956  -30.3076
-30.1101  1.9956  -30.2428
-30.0450  1.9956  -30.1780
-29.9800  1.9956  -30.1132
-29.9149  1.9955  -30.0484
-29.8498  1.9955  -29.9837
-29.7848  1.9955  -29.9189
-29.7197  1.9955  -29.8541
-29.6547  1.9955  -29.7893
-29.5896  1.9954  -29.7246
-29.5245  1.9954  -29.6598
-29.4595  1.9954  -29.5950
-29.3944  1.9954  -29.5303
-29.3293  1.9954  -29.4655
-29.2643  1.9953  -29.4008
-29.1992  1.9953  -29.3360
-29.1341  1.9953  -29.2712
-29.0691  1.9953  -29.2065
-29.0040  1.9953  -29.1417
-28.9389  1.9952  -29.0770
-28.8739  1.9952  -29.0122
-28.8088  1.9952  -28.9474
-28.7437  1.9952  -28.8827
-28.6787  1.9952  -28.8179
-28.6136  1.9951  -28.7532
-28.5485  1.9951  -28.6884
-28.4835  1.9951  -28.6237
-28.4184  1.9951  -28.5590
-28.3534  1.9950  -28.4942
-28.2883  1.9950  -28.4295
-28.2232  1.9950  -28.3647
-28.1582  1.9950  -28.3000
-28.0931  1.9949  -28.2353
-28.0280  1.9949  -28.1705
-27.9630  1.9949  -28.1058
-27.8979  1.9949  -28.0410
-27.8328  1.9949  -27.9763
-27.7678  1.9948  -27.9116
-27.7027  1.9948  -27.8469
-27.6376  1.9948  -27.7821
-27.5726  1.9948  -27.7174
-27.5075  1.9947  -27.6527
-27.4424  1.9947  -27.5880
-27.3774  1.9947  -27.5232
-27.3123  1.9947  -27.4585
-27.2472  1.9946  -27.3938
-27.1822  1.9946  -27.3291
-27.1171  1.9946  -27.2644
-27.0521  1.9946  -27.1997
-26.9870  1.9945  -27.1350
-26.9219  1.9945  -27.0702
-26.8569  1.9945  -27.0055
-26.7918  1.9944  -26.9408
-26.7267  1.9944  -26.8761
-26.6617  1.9944  -26.8114
-26.5966  1.9944  -26.7467
-26.5315  1.9943  -26.6820
-26.4665  1.9943  -26.6173
-26.4014  1.9943  -26.5526
-26.3363  1.9943  -26.4879
-26.2713  1.9942  -26.4233
-26.2062  1.9942  -26.3586
-26.1411  1.9942  -26.2939
-26.0761  1.9941  -26.2292
-26.0110  1.9941  -26.1645
-25.9459  1.9941  -26.0998
-25.8809  1.9941  -26.0351
-25.8158  1.9940  -25.9705
-25.7508  1.9940  -25.9058
-25.6857  1.9940  -25.8411
-25.6206  1.9939  -25.7764
-25.5556  1.9939  -25.7118
-25.4905  1.9939  -25.6471
-25.4254  1.9938  -25.5824
-25.3604  1.9938  -25.5178
-25.2953  1.9938  -25.4531
-25.2302  1.9937  -25.3885
-25.1652  1.9937  -25.3238
-25.1001  1.9937  -25.2591
-25.0350  1.9936  -25.1945
-24.9700  1.9936  -25.1298
-24.9049  1.9936  -25.0652
-24.8398  1.9935  -25.0005
-24.7748  1.9935  -24.9359
-24.7097  1.9935  -24.8713
-24.6446  1.9934  -24.8066
-24.5796  1.9934  -24.7420
-24.5145  1.9934  -24.6773
-24.4494  1.9933  -24.6127
-24.3844  1.9933  -24.5481
-24.3193  1.9933  -24.4835
-24.2543  1.9932  -24.4188
-24.1892  1.9932  -24.3542
-24.1241  1.9932  -24.2896
-24.0591  1.9931  -24.2250
-23.9940  1.9931  -24.1603
-23.9289  1.9930  -24.0957
-23.8639  1.9930  -24.0311
-23.7988  1.9930  -23.9665
-23.7337  1.9929  -23.9019
-23.6687  1.9929  -23.8373
-23.6036  1.9929  -23.7727
-23.5385  1.9928  -23.7081
-23.4735  1.9928  -23.6435
-23.4084  1.9927  -23.5789
-23.3433  1.9927  -23.5143
-23.2783  1.9927  -23.4497
-23.2132  1.9926  -23.3851
-23.1481  1.9926  -23.3205
-23.0831  1.9925  -23.2560
-23.0180  1.9925  -23.1914
-22.9530  1.9924  -23.1268
-22.8879  1.9924  -23.0622
-22.8228  1.9924  -22.9977
-22.7578  1.9923  -22.9331
-22.6927  1.9923  -22.8685
-22.6276  1.9922  -22.8040
-22.5626  1.9922  -22.7394
-22.4975  1.9921  -22.6749
-22.4324  1.9921  -22.6103
-22.3674  1.9920  -22.5458
-22.3023  1.9920  -22.4812
-22.2372  1.9920  -22.4167
-22.1722  1.9919  -22.3521
-22.1071  1.9919  -22.2876
-22.0420  1.9918  -22.2230
-21.9770  1.9918  -22.1585
-21.9119  1.9917  -22.0940
-21.8468  1.9917  -22.0295
-21.7818  1.9916  -21.9649
-21.7167  1.9916  -21.9004
-21.6517  1.9915  -21.8359
-21.5866  1.9915  -21.7714
-21.5215  1.9914  -21.7069
-21.4565  1.9914  -21.6424
-21.3914  1.9913  -21.5779
-21.3263  1.9913  -21.5134
-21.2613  1.9912  -21.4489
-21.1962  1.9912  -21.3844
-21.1311  1.9911  -21.3199
-21.0661  1.9910  -21.2554
-21.0010  1.9910  -21.1909
-20.9359  1.9909  -21.1265
-20.8709  1.9909  -21.0620
-20.8058  1.9908  -20.9975
-20.7407  1.9908  -20.9330
-20.6757  1.9907  -20.8686
-20.6106  1.9906  -20.8041
-20.5455  1.9906  -20.7397
-20.4805  1.9905  -20.6752
-20.4154  1.9905  -20.6108
-20.3504  1.9904  -20.5463
-20.2853  1.9903  -20.4819
-20.2202  1.9903  -20.4174
-20.1552  1.9902  -20.3530
-20.0901  1.9902  -20.2886
-20.0250  1.9901  -20.2242
-19.9600  1.9900  -20.1597
-19.8949  1.9900  -20.0953
-19.8298  1.9899  -20.0309
-19.7648  1.9898  -19.9665
-19.6997  1.9898  -19.9021
-19.6346  1.9897  -19.8377
-19.5696  1.9896  -19.7733
-19.5045  1.9896  -19.7089
-19.4394  1.9895  -19.6445
-19.3744  1.9894  -19.5801
-19.3093  1.9894  -19.5158
-19.2442  1.9893  -19.4514
-19.1792  1.9892  -19.3870
-19.1141  1.9891  -19.3227
-19.0490  1.9891  -19.2583
-18.9840  1.9890  -19.1940
-18.9189  1.9889  -19.1296
-18.8539  1.9888  -19.0653
-18.7888  1.9888  -19.0009
-18.7237  1.9887  -18.9366
-18.6587  1.9886  -18.8723
-18.5936  1.9885  -18.8079
-18.5285  1.9884  -18.7436
-18.4635  1.9884  -18.6793
-18.3984  1.9883  -18.6150
-18.3333  1.9882  -18.5507
-18.2683  1.9881  -18.4864
-18.2032  1.9880  -18.4221
-18.1381  1.9879  -18.3578
-18.0731  1.9879  -18.2936
-18.0080  1.9878  -18.2293
-17.9429  1.9877  -18.1650
-17.8779  1.9876  -18.1007
-17.8128  1.9875  -18.0365
-17.7477  1.9874  -17.9722
-17.6827  1.9873  -17.9080
-17.6176  1.9872  -17.8438
-17.5526  1.9871  -17.7795
-17.4875  1.9870  -17.7153
-17.4224  1.9869  -17.6511
-17.3574  1.9868  -17.5869
-17.2923  1.9867  -17.5226
-17.2272  1.9866  -17.4584
-17.1622  1.9865  -17.3943
-17.0971  1.9864  -17.3301
-17.0320  1.9863  -17.2659
-16.9670  1.9862  -17.2017
-16.9019  1.9861  -17.1375
-16.8368  1.9860  -17.0734
-16.7718  1.9859  -17.0092
-16.7067  1.9858  -16.9451
-16.6416  1.9857  -16.8809
-16.5766  1.9856  -16.8168
-16.5115  1.9855  -16.7527
-16.4464  1.9854  -16.6885
-16.3814  1.9852  -16.6244
-16.3163  1.9851  -16.5603
-16.2513  1.9850  -16.4962
-16.1862  1.9849  -16.4321
-16.1211  1.9848  -16.3681
-16.0561  1.9846  -16.3040
-15.9910  1.9845  -16.2399
-15.9259  1.9844  -16.1759
-15.8609  1.9843  -16.1118
-15.7958  1.9841  -16.0478
-15.7307  1.9840  -15.9837
-15.6657  1.9839  -15.9197
-15.6006  1.9837  -15.8557
-15.5355  1.9836  -15.7917
-15.4705  1.9835  -15.7277
-15.4054  1.9833  -15.6637
-15.3403  1.9832  -15.5997
-15.2753  1.9831  -15.5357
-15.2102  1.9829  -15.4718
-15.1451  1.9828  -15.4078
-15.0801  1.9826  -15.3439
-15.0150  1.9825  -15.2800
-14.9499  1.9823  -15.2160
-14.8849  1.9822  -15.1521
-14.8198  1.9820  -15.0882
-14.7548  1.9819  -15.0243
-14.6897  1.9817  -14.9604
-14.6246  1.9815  -14.8966
-14.5596  1.9814  -14.8327
-14.4945  1.9812  -14.7688
-14.4294  1.9810  -14.7050
-14.3644  1.9809  -14.6412
-14.2993  1.9807  -14.5773
-14.2342  1.9805  -14.5135
-14.1692  1.9803  -14.4497
-14.1041  1.9802  -14.3859
-14.0390  1.9800  -14.3222
-13.9740  1.9798  -14.2584
-13.9089  1.9796  -14.1947
-13.8438  1.9794  -14.1309
-13.7788  1.9792  -14.0672
-13.7137  1.9790  -14.0035
-13.6486  1.9788  -13.9398
-13.5836  1.9786  -13.8761
-13.5185  1.9784  -13.8124
-13.4535  1.9782  -13.7487
-13.3884  1.9780  -13.6851
-13.3233  1.9778  -13.6215
-13.2583  1.9776  -13.5578
-13.1932  1.9774  -13.4942
-13.1281  1.9772  -13.4306
-13.0631  1.9769  -13.3671
-12.9980  1.9767  -13.3035
-12.9329  1.9765  -13.2399
-12.8679  1.9762  -13.1764
-12.8028  1.9760  -13.1129
-12.7377  1.9758  -13.0494
-12.6727  1.9755  -12.9859
-12.6076  1.9753  -12.9224
-12.5425  1.9750  -12.8590
-12.4775  1.9748  -12.7955
-12.4124  1.9745  -12.7321
-12.3473  1.9742  -12.6687
-12.2823  1.9740  -12.6053
-12.2172  1.9737  -12.5419
-12.1522  1.9734  -12.4786
-12.0871  1.9731  -12.4152
-12.0220  1.9728  -12.3519
-11.9570  1.9725  -12.2886
-11.8919  1.9723  -12.2253
-11.8268  1.9720  -12.1621
-11.7618  1.9716  -12.0988
-11.6967  1.9713  -12.0356
-11.6316  1.9710  -11.9724
-11.5666  1.9707  -11.9092
-11.5015  1.9704  -11.8461
-11.4364  1.9700  -11.7829
-11.3714  1.9697  -11.7198
-11.3063  1.9694  -11.6567
-11.2412  1.9690  -11.5936
-11.1762  1.9687  -11.5306
-11.1111  1.9683  -11.4675
-11.0460  1.9679  -11.4045
-10.9810  1.9676  -11.3415
-10.9159  1.9672  -11.2786
-10.8509  1.9668  -11.2156
-10.7858  1.9664  -11.1527
-10.7207  1.9660  -11.0899
-10.6557  1.9656  -11.0270
-10.5906  1.9652  -10.9642
-10.5255  1.9648  -10.9014
-10.4605  1.9643  -10.8386
-10.3954  1.9639  -10.7758
-10.3303  1.9635  -10.7131
-10.2653  1.9630  -10.6504
-10.2002  1.9625  -10.5877
-10.1351  1.9621  -10.5251
-10.0701  1.9616  -10.4625
-10.0050  1.9611  -10.3999
-9.9399  1.9606  -10.3374
-9.8749  1.9601  -10.2749
-9.8098  1.9596  -10.2124
-9.7447  1.9591  -10.1500
-9.6797  1.9585  -10.0875
-9.6146  1.9580  -10.0252
-9.5495  1.9574  -9.9628
-9.4845  1.9568  -9.9005
-9.4194  1.9563  -9.8382
-9.3544  1.9557  -9.7760
-9.2893  1.9551  -9.7138
-9.2242  1.9545  -9.6517
-9.1592  1.9538  -9.5896
-9.0941  1.9532  -9.5275
-9.0290  1.9525  -9.4654
-8.9640  1.9519  -9.4035
-8.8989  1.9512  -9.3415
-8.8338  1.9505  -9.2796
-8.7688  1.9498  -9.2177
-8.7037  1.9490  -9.1559
-8.6386  1.9483  -9.0942
-8.5736  1.9475  -9.0324
-8.5085  1.9468  -8.9708
-8.4434  1.9460  -8.9091
-8.3784  1.9451  -8.8476
-8.3133  1.9443  -8.7861
-8.2482  1.9435  -8.7246
-8.1832  1.9426  -8.6632
-8.1181  1.9417  -8.6018
-8.0531  1.9408  -8.5405
-7.9880  1.9399  -8.4793
-7.9229  1.9389  -8.4181
-7.8579  1.9380  -8.3570
-7.7928  1.9370  -8.2959
-7.7277  1.9359  -8.2349
-7.6627  1.9349  -8.1740
-7.5976  1.9338  -8.1131
-7.5325  1.9327  -8.0523
-7.4675  1.9316  -7.9916
-7.4024  1.9305  -7.9310
-7.3373  1.9293  -7.8704
-7.2723  1.9281  -7.8099
-7.2072  1.9268  -7.7494
-7.1421  1.9255  -7.6891
-7.0771  1.9242  -7.6288
-7.0120  1.9229  -7.5686
-6.9469  1.9215  -7.5085
-6.8819  1.9201  -7.4485
-6.8168  1.9187  -7.3886
-6.7518  1.9172  -7.3287
-6.6867  1.9157  -7.2690
-6.6216  1.9141  -7.2094
-6.5566  1.9125  -7.1498
-6.4915  1.9108  -7.0904
-6.4264  1.9091  -7.0310
-6.3614  1.9074  -6.9718
-6.2963  1.9056  -6.9127
-6.2312  1.9037  -6.8537
-6.1662  1.9018  -6.7948
-6.1011  1.8998  -6.7360
-6.0360  1.8978  -6.6774
-5.9710  1.8957  -6.6188
-5.9059  1.8936  -6.5605
-5.8408  1.8913  -6.5022
-5.7758  1.8891  -6.4441
-5.7107  1.8867  -6.3861
-5.6456  1.8843  -6.3283
-5.5806  1.8818  -6.2706
-5.5155  1.8792  -6.2131
-5.4505  1.8765  -6.1557
-5.3854  1.8738  -6.0985
-5.3203  1.8710  -6.0415
-5.2553  1.8680  -5.9846
-5.1902  1.8650  -5.9280
-5.1251  1.8618  -5.8715
-5.0601  1.8586  -5.8152
-4.9950  1.8552  -5.7591
-4.9299  1.8518  -5.7032
-4.8649  1.8482  -5.6476
-4.7998  1.8445  -5.5921
-4.7347  1.8406  -5.5369
-4.6697  1.8366  -5.4819
-4.6046  1.8325  -5.4272
-4.5395  1.8282  -5.3727
-4.4745  1.8237  -5.3184
-4.4094  1.8191  -5.2645
-4.3443  1.8143  -5.2108
-4.2793  1.8093  -5.1574
-4.2142  1.8041  -5.1043
-4.1491  1.7987  -5.0515
-4.0841  1.7931  -4.9991
-4.0190  1.7873  -4.9469
-3.9540  1.7812  -4.8951
-3.8889  1.7749  -4.8437
-3.8238  1.7683  -4.7927
-3.7588  1.7614  -4.7420
-3.6937  1.7543  -4.6917
-3.6286  1.7468  -4.6419
-3.5636  1.7390  -4.5925
-3.4985  1.7309  -4.5435
-3.4334  1.7224  -4.4950
-3.3684  1.7135  -4.4470
-3.3033  1.7042  -4.3995
-3.2382  1.6945  -4.3525
-3.1732  1.6843  -4.3061
-3.1081  1.6737  -4.2603
-3.0430  1.6625  -4.2150
-2.9780  1.6508  -4.1704
-2.9129  1.6385  -4.1264
-2.8478  1.6257  -4.0830
-2.7828  1.6121  -4.0404
-2.7177  1.5979  -3.9985
-2.6527  1.5830  -3.9573
-2.5876  1.5673  -3.9170
-2.5225  1.5508  -3.8774
-2.4575  1.5334  -3.8388
-2.3924  1.5151  -3.8010
-2.3273  1.4958  -3.7641
-2.2623  1.4754  -3.7282
-2.1972  1.4540  -3.6933
-2.1321  1.4313  -3.6594
-2.0671  1.4074  -3.6267
-2.0020  1.3822  -3.5950
-1.9369  1.3555  -3.5645
-1.8719  1.3273  -3.5353
-1.8068  1.2975  -3.5072
-1.7417  1.2660  -3.4805
-1.6767  1.2327  -3.4551
-1.6116  1.1974  -3.4311
-1.5465  1.1601  -3.4085
-1.4815  1.1207  -3.3873
-1.4164  1.0790  -3.3676
-1.3514  1.0350  -3.3495
-1.2863  0.9884  -3.3328
-1.2212  0.9393  -3.3177
-1.1562  0.8876  -3.3041
-1.0911  0.8331  -3.2921
-1.0260  0.7759  -3.2815
-0.9610  0.7160  -3.2725
-0.8959  0.6534  -3.2648
-0.8308  0.5884  -3.2585
-0.7658  0.5213  -3.2535
-0.7007  0.4525  -3.2497
-0.6356  0.3828  -3.2468
-0.5706  0.3131  -3.2449
-0.5055  0.2449  -3.2436
-0.4404  0.1801  -3.2428
-0.3754  0.1212  -3.2425
-0.3103  0.0714  -3.2423
-0.2452  0.0364  -3.2423
-0.1802  0.0186  -3.2423
-0.1151  0.0110  -3.2423
-0.0501  0.0073  -3.2423
0.0150  0.0000  -3.2423
0.0801  0.0000  -3.2423
0.1451  0.0000  -3.2423
0.2102  0.0000  -3.2423
0.2753  0.0000  -3.2423
0.3403  0.0000  -3.2423
0.4054  0.0000  -3.2423
0.4705  0.0000  -3.2423
0.5355  0.0000  -3.2423
0.6006  0.0000  -3.2423
0.6657  0.0000  -3.2423
0.7307  0.0000  -3.2423
0.7958  0.0000  -3.2423
0.8609  0.0000  -3.2423
0.9259  0.0000  -3.2423
0.9910  0.0000  -3.2423
1.0561  0.0000  -3.2423
1.1211  0.0000  -3.2423
1.1862  0.0000  -3.2423
1.2513  0.0000  -3.2423
1.3163  0.0000  -3.2423
1.3814  0.0000  -3.2423
1.4464  0.0000  -3.2423
1.5115  0.0000  -3.2423
1.5766  0.0000  -3.2423
1.6416  0.0000  -3.2423
1.7067  0.0000  -3.2423
1.7718  0.0000  -3.2423
1.8368  0.0000  -3.2423
1.9019  0.0000  -3.2423
1.9670  0.0000  -3.2423
2.0320  0.0000  -3.2423
2.0971  0.0000  -3.2423
2.1622  0.0000  -3.2423
2.2272  0.0000  -3.2423
2.2923  0.0000  -3.2423
2.3574  0.0000  -3.2423
2.4224  0.0000  -3.2423
2.4875  0.0000  -3.2423
2.5526  0.0000  -3.2423
2.6176  0.0000  -3.2423
2.6827  0.0000  -3.2423
2.7477  0.0000  -3.2423
2.8128  0.0000  -3.2423
2.8779  0.0000  -3.2423
2.9429  0.0000  -3.2423
3.0080  0.0000  -3.2423
3.0731  0.0000  -3.2423
3.1381  0.0000  -3.2423
3.2032  0.0000  -3.2423
3.2683  0.0000  -3.2423
3.3333  0.0000  -3.2423
3.3984  0.0000  -3.2423
3.4635  0.0000  -3.2423
3.5285  0.0000  -3.2423
3.5936  0.0000  -3.2423
3.6587  0.0000  -3.2423
3.7237  0.0000  -3.2423
3.7888  0.0000  -3.2423
3.8539  0.0000  -3.2423
3.9189  0.0000  -3.2423
3.9840  0.0000  -3.2423
4.0490  0.0000  -3.2423
4.1141  0.0000  -3.2423
4.1792  0.0000  -3.2423
4.2442  0.0000  -3.2423
4.3093  0.0000  -3.2423
4.3744  0.0000  -3.2423
4.4394  0.0000  -3.2423
4.5045  0.0000  -3.2423
4.5696  0.0000  -3.2423
4.6346  0.0000  -3.2423
4.6997  0.0000  -3.2423
4.7648  0.0000  -3.2423
4.8298  0.0000  -3.2423
4.8949  0.0000  -3.2423
4.9600  0.0000  -3.2423
5.0250  0.0000  -3.2423
5.0901  0.0000  -3.2423
5.1552  0.0000  -3.2423
5.2202  0.0000  -3.2423
5.2853  0.0000  -3.2423
5.3504  0.0000  -3.2423
5.4154  0.0000  -3.2423
5.4805  0.0000  -3.2423
5.5455  0.0000  -3.2423
5.6106  0.0000  -3.2423
5.6757  0.0000  -3.2423
5.7407  0.0000  -3.2423
5.8058  0.0000  -3.2423
5.8709  0.0000  -3.2423
5.9359  0.0000  -3.2423
6.0010  0.0000  -3.2423
6.0661  0.0000  -3.2423
6.1311  0.0000  -3.2423
6.1962  0.0000  -3.2423
6.2613  0.0000  -3.2423
6.3263  0.0000  -3.2423
6.3914  0.0000  -3.2423
6.4565  0.0000  -3.2423
6.5215  0.0000  -3.2423
6.5866  0.0000  -3.2423
6.6517  0.0000  -3.2423
6.7167  0.0000  -3.2423
6.7818  0.0000  -3.2423
6.8468  0.0000  -3.2423
6.9119  0.0000  -3.2423
6.9770  0.0000  -3.2423
7.0420  0.0000  -3.2423
7.1071  0.0000  -3.2423
7.1722  0.0000  -3.2423
7.2372  0.0000  -3.2423
7.3023  0.0000  -3.2423
7.3674  0.0000  -3.2423
7.4324  0.0000  -3.2423
7.4975  0.0000  -3.2423
7.5626  0.0000  -3.2423
7.6276  0.0000  -3.2423
7.6927  0.0000  -3.2423
7.7578  0.0000  -3.2423
7.8228  0.0000  -3.2423
7.8879  0.0000  -3.2423
7.9530  0.0000  -3.2423
8.0180  0.0000  -3.2423
8.0831  0.0000  -3.2423
8.1481  0.0000  -3.2423
8.2132  0.0000  -3.2423
8.2783  0.0000  -3.2423
8.3433  0.0000  -3.2423
8.4084  0.0000  -3.2423
8.4735  0.0000  -3.2423
8.5385  0.0000  -3.2423
8.6036  0.0000  -3.2423
8.6687  0.0000  -3.2423
8.7337  0.0000  -3.2423
8.7988  0.0000  -3.2423
8.8639  0.0000  -3.2423
8.9289  0.0000  -3.2423
8.9940  0.0000  -3.2423
9.0591  0.0000  -3.2423
9.1241  0.0000  -3.2423
9.1892  0.0000  -3.2423
9.2543  0.0000  -3.2423
9.3193  0.0000  -3.2423
9.3844  0.0000  -3.2423
9.4494  0.0000  -3.2423
9.5145  0.0000  -3.2423
9.5796  0.0000  -3.2423
9.6446  0.0000  -3.2423
9.7097  0.0000  -3.2423
9.7748  0.0000  -3.2423
9.8398  0.0000  -3.2423
9.9049  0.0000  -3.2423
9.9700  0.0000  -3.2423
10.0350  0.0000  -3.2423
10.1001  0.0000  -3.2423
10.1652  0.0000  -3.2423
10.2302  0.0000  -3.2423
10.2953  0.0000  -3.2423
10.3604  0.0000  -3.2423
10.4254  0.0000  -3.2423
10.4905  0.0000  -3.2423
10.5556  0.0000  -3.2423
10.6206  0.0000  -3.2423
10.6857  0.0000  -3.2423
10.7508  0.0000  -3.2423
10.8158  0.0000  -3.2423
10.8809  0.0000  -3.2423
10.9459  0.0000  -3.2423
11.0110  0.0000  -3.2423
11.0761  0.0000  -3.2423
11.1411  0.0000  -3.2423
11.2062  0.0000  -3.2423
11.2713  0.0000  -3.2423
11.3363  0.0000  -3.2423
11.4014  0.0000  -3.2423
11.4665  0.0000  -3.2423
11.5315  0.0000  -3.2423
11.5966  0.0000  -3.2423
11.6617  0.0000  -3.2423
11.7267  0.0000  -3.2423
11.7918  0.0000  -3.2423
11.8569  0.0000  -3.2423
11.9219  0.0000  -3.2423
11.9870  0.0000  -3.2423
12.0521  0.0000  -3.2423
12.1171  0.0000  -3.2423
12.1822  0.0000  -3.2423
12.2472  0.0000  -3.2423
12.3123  0.0000  -3.2423
12.3774  0.0000  -3.2423
12.4424  0.0000  -3.2423
12.5075  0.0000  -3.2423
12.5726  0.0000  -3.2423
12.6376  0.0000  -3.2423
12.7027  0.0000  -3.2423
12.7678  0.0000  -3.2423
12.8328  0.0000  -3.2423
12.8979  0.0000  -3.2423
12.9630  0.0000  -3.2423
13.0280  0.0000  -3.2423
13.0931  0.0000  -3.2423
13.1582  0.0000  -3.2423
13.2232  0.0000  -3.2423
13.2883  0.0000  -3.2423
13.3534  0.0000  -3.2423
13.4184  0.0000  -3.2423
13.4835  0.0000  -3.2423
13.5485  0.0000  -3.2423
13.6136  0.0000  -3.2423
13.6787  0.0000  -3.2423
13.7437  0.0000  -3.2423
13.8088  0.0000  -3.2423
13.8739  0.0000  -3.2423
13.9389  0.0000  -3.2423
14.0040  0.0000  -3.2423
14.0691  0.0000  -3.2423
14.1341  0.0000  -3.2423
14.1992  0.0000  -3.2423
